OSBPL9--CCDC178	GeneA	1001	1078
OSBPL9--CCDC178	GeneA	2079	2148
OSBPL9--CCDC178	GeneA	3149	3263
OSBPL9--CCDC178	GeneA	4264	4611
OSBPL9--CCDC178	GeneA	4482	4611
OSBPL9--CCDC178	GeneA	4499	4611
OSBPL9--CCDC178	GeneA	4504	4611
OSBPL9--CCDC178	GeneA	5612	5662
OSBPL9--CCDC178	GeneA	6663	6741
OSBPL9--CCDC178	GeneA	6663	7043
OSBPL9--CCDC178	GeneA	8044	8120
OSBPL9--CCDC178	GeneA	9121	9196
OSBPL9--CCDC178	GeneA	9418	9527
OSBPL9--CCDC178	GeneA	9626	9942
OSBPL9--CCDC178	GeneA	9633	9819
OSBPL9--CCDC178	GeneA	9643	9819
OSBPL9--CCDC178	GeneA	9651	9819
OSBPL9--CCDC178	GeneA	9675	9942
OSBPL9--CCDC178	GeneA	9700	9819
OSBPL9--CCDC178	GeneA	9722	9942
OSBPL9--CCDC178	GeneA	9852	9942
OSBPL9--CCDC178	GeneA	10943	11011
OSBPL9--CCDC178	GeneA	12012	12553
OSBPL9--CCDC178	GeneA	12458	12553
OSBPL9--CCDC178	GeneA	12519	12553
OSBPL9--CCDC178	GeneA	13554	13601
OSBPL9--CCDC178	GeneA	14602	14631
OSBPL9--CCDC178	GeneA	15632	15718
OSBPL9--CCDC178	GeneA	16275	16325
OSBPL9--CCDC178	GeneA	16284	16325
OSBPL9--CCDC178	GeneA	17326	17548
OSBPL9--CCDC178	GeneA	18549	18587
OSBPL9--CCDC178	GeneA	18549	18886
OSBPL9--CCDC178	GeneA	18549	18598
OSBPL9--CCDC178	GeneA	19170	19224
OSBPL9--CCDC178	GeneA	20225	20254
OSBPL9--CCDC178	GeneA	20332	21488
OSBPL9--CCDC178	GeneA	21374	21488
OSBPL9--CCDC178	GeneA	21398	21488
OSBPL9--CCDC178	GeneA	21398	21448
OSBPL9--CCDC178	GeneA	21398	21479
OSBPL9--CCDC178	GeneA	21398	21472
OSBPL9--CCDC178	GeneA	21414	21488
OSBPL9--CCDC178	GeneA	22489	22593
OSBPL9--CCDC178	GeneA	22489	22586
OSBPL9--CCDC178	GeneA	23594	24035
OSBPL9--CCDC178	GeneA	23876	24035
OSBPL9--CCDC178	GeneA	23876	23959
OSBPL9--CCDC178	GeneA	23876	23910
OSBPL9--CCDC178	GeneA	25036	25148
OSBPL9--CCDC178	GeneA	25042	25148
OSBPL9--CCDC178	GeneA	25571	25689
OSBPL9--CCDC178	GeneA	26690	26775
OSBPL9--CCDC178	GeneA	26690	26769
OSBPL9--CCDC178	GeneA	26690	26760
OSBPL9--CCDC178	GeneA	27776	27947
OSBPL9--CCDC178	GeneA	28200	28280
OSBPL9--CCDC178	GeneA	29171	29255
OSBPL9--CCDC178	GeneA	30256	30366
OSBPL9--CCDC178	GeneA	30256	32958
OSBPL9--CCDC178	GeneA	30605	30668
OSBPL9--CCDC178	GeneA	30783	30923
OSBPL9--CCDC178	GeneA	30916	30923
OSBPL9--CCDC178	GeneA	32149	32227
OSBPL9--CCDC178	GeneA	32867	32958
OSBPL9--CCDC178	GeneA	33694	33829
OSBPL9--CCDC178	GeneA	34056	34810
OSBPL9--CCDC178	GeneA	34056	34307
OSBPL9--CCDC178	GeneA	34056	34130
OSBPL9--CCDC178	GeneA	34056	34805
OSBPL9--CCDC178	GeneA	35811	36283
OSBPL9--CCDC178	GeneB	39284	39434
OSBPL9--CCDC178	GeneB	39664	39732
OSBPL9--CCDC178	GeneB	39692	39732
OSBPL9--CCDC178	GeneB	39842	39912
OSBPL9--CCDC178	GeneB	40303	40423
OSBPL9--CCDC178	GeneB	40304	40423
OSBPL9--CCDC178	GeneB	40340	40423
OSBPL9--CCDC178	GeneB	40367	40423
